,Name,min1,index1,min2,index2,min3,index3,min4,index4,min5,index5,min6,index6,max,max_index,maxAi,maxA,maxAw,scan_number,maxA0i,maxA0,maxA0w,maxBi,maxB,maxBw,maxCi,maxC,maxCw,Int_A,Int_C,Int_N_A,Unnamed: 0
422,ASW_2021_05_13_423,-0.01036937,6636,-0.004515444,4240,-0.004265232,4144,0.007743603000000002,2476,0.009149611,2277,0.01573716,542,0.3767269,5033,5033,0.3831798078222037,3226.376,423,5033.0,0.3767269,3226.376,2974,0.011125658600719424,2233.682,1701,0.01679338866916426,1619.938,97.54089053723035,6.038256531231023,108.32262301666368,
423,ASW_2021_05_13_424,-0.01031567,6636,-0.004464597,4249,-0.004173924,4144,0.00781614,2476,0.009275153,2277,0.01583055,534,0.3769533,5033,5033,0.3833396570469208,3226.376,424,5033.0,0.3769533,3226.376,2984,0.011153030187050356,2238.503,1701,0.016822299592082618,1619.938,97.5858191829587,6.066182270380037,108.37251787334431,
424,ASW_2021_05_13_425,-0.01056563,6636,-0.0045914070000000005,4240,-0.004266017,4144,0.00780139,2476,0.009219953,2277,0.01594434,513,0.3768972,5033,5033,0.3834658853134391,3226.376,425,5033.0,0.3768972,3226.376,2984,0.011088725489208629,2238.503,1701,0.016833318795918366,1619.938,97.58346262410164,6.049819376010463,108.36990083104295,
425,ASW_2021_05_13_426,-0.01070374,6636,-0.004669847,4240,-0.004352062,4144,0.0077042000000000005,2476,0.009130876,2277,0.01582821,532,0.3770478,5033,5033,0.3837146741907346,3226.376,426,5033.0,0.3770478,3226.376,2984,0.011088731208633096,2238.503,1701,0.016734928077936966,1619.938,97.5920017643623,6.028334736871224,108.37938384956188,
426,ASW_2021_05_13_427,-0.01049774,6636,-0.004589825,4249,-0.004249359,4144,0.007761812,2476,0.009185872,2277,0.01588401,542,0.3774846,5033,5033,0.3840148545601173,3226.376,427,5033.0,0.3774846,3226.376,2974,0.011116207039568345,2233.682,1701,0.016748903395965416,1619.938,97.6093269485075,6.006000813404009,108.39862408184315,
427,ASW_2021_05_13_428,-0.01006445,6636,-0.004333828,4240,-0.004065233,4144,0.007926664,2476,0.009362512,2277,0.01601562,534,0.3778631,5033,5033,0.3840935821093489,3226.376,428,5033.0,0.3778631,3226.376,3003,0.011099102785971223,2247.664,1701,0.016782420554216866,1619.938,97.5795904753115,5.9884182324522905,108.36560067229536,
428,ASW_2021_05_13_429,-0.01021583,6636,-0.004421284,4240,-0.004149590999999999,4144,0.00782306,2476,0.009319399,2277,0.01597168,534,0.3779567,5033,5033,0.3842957949257095,3226.376,429,5033.0,0.3779567,3226.376,2984,0.011110796947242204,2238.503,1701,0.016704376848537004,1619.938,97.57327196232576,5.970938723824996,108.3585837392287,
429,ASW_2021_05_13_430,-0.01008178,6636,-0.00434127,4240,-0.004082934,4144,0.007872039,2476,0.009370344,2277,0.01601895,513,0.3783517,5033,5033,0.38459289672370617,3226.376,430,5033.0,0.3783517,3226.376,2984,0.011142363999999998,2238.503,1701,0.016770632612244894,1619.938,97.61072922049387,5.995846752956349,108.40018135468463,
430,ASW_2021_05_13_431,-0.009759274,6636,-0.004200626,4240,-0.0039228,4144,0.007947161,2476,0.009467295,2277,0.01586674,513,0.3787503,5033,5033,0.3847906621702838,3226.376,431,5033.0,0.3787503,3226.376,3003,0.011110530443045566,2247.664,1701,0.016785480306122445,1619.938,97.57286052278185,6.059594953520593,108.35812682100376,
431,ASW_2021_05_13_432,-0.01012535,6636,-0.004368021,4240,-0.004046441,4144,0.007876433,2476,0.009415885,2277,0.01602522,513,0.3787349,5033,5033,0.3850084142792154,3226.376,432,5033.0,0.3787349,3226.376,2974,0.01111986398561151,2233.682,1701,0.01678851479591837,1619.938,97.67139515010538,6.009519561427133,108.46755302401323,
432,ASW_2021_05_13_433,-0.01116566,6636,-0.00544293,4240,-0.005199534,4144,0.006839497,2476,0.008349636,2277,0.01491038,513,0.3778985,5033,5033,0.3852354721076795,3226.376,433,5033.0,0.3778985,3226.376,2974,0.011169949953237413,2233.682,1769,0.017036008743764174,1652.7220000000002,97.66719778541174,6.114381687538272,108.4628917014552,
433,ASW_2021_05_13_434,-0.01432754,6636,-0.00855387,4240,-0.008244473,4144,0.003819403,2476,0.005395935,2277,0.012026100000000001,542,0.3752611,5033,5033,0.3857258716318865,3226.376,434,5033.0,0.3752611,3226.376,2974,0.011213531705035971,2233.682,1769,0.019128093259365996,1652.7220000000002,97.83611170485152,6.151563626475342,108.65047660781592,
434,ASW_2021_05_13_435,-0.010078100000000001,6636,-0.004349931,4249,-0.004040289,4144,0.007936951999999999,2476,0.009493569,2277,0.01607785,534,0.379489,5033,5033,0.3857203237507331,3226.376,435,5033.0,0.379489,3226.376,2974,0.011115126859712228,2233.682,1701,0.01670840844922547,1619.938,97.68096680521299,5.986954889792829,108.47818268693857,
435,ASW_2021_05_13_436,-0.01000296,6636,-0.004325127,4240,-0.004050837,4144,0.007901617,2476,0.009518717,2277,0.01608951,532,0.379745,5033,5033,0.3859493096247913,3226.376,436,5033.0,0.379745,3226.376,2984,0.011187268822541964,2238.503,1701,0.01673383648538682,1619.938,97.64768979128316,5.9977884583361165,108.44122738116673,
436,ASW_2021_05_13_437,-0.010030299999999999,6636,-0.004302029000000001,4240,-0.004006875,4144,0.007983427,2476,0.009538737,2277,0.01599783,534,0.3800519,5033,5033,0.3862498050029216,3226.376,437,5033.0,0.3800519,3226.376,3003,0.011129305850119908,2247.664,1701,0.01676430066609294,1619.938,97.70469807223381,6.051240177572483,108.50453710175928,
437,ASW_2021_05_13_438,-0.009878993,6636,-0.004242117,4240,-0.0039364940000000005,4144,0.008042457,2476,0.009647212,2277,0.0161411,513,0.380478,5033,5033,0.38658574415692826,3226.376,438,5033.0,0.380478,3226.376,2974,0.01111782239928058,2233.682,1701,0.016696724775510204,1619.938,97.71969758342571,6.009401049080965,108.52119459163131,
438,ASW_2021_05_13_439,-0.009741808,6636,-0.004139492,4240,-0.003865724,4144,0.008060221999999999,2476,0.009656926,2277,0.0161706,513,0.3808188,5033,5033,0.3868124808931553,3226.376,439,5033.0,0.3808188,3226.376,2974,0.011153662165467624,2233.682,1701,0.016761650040816325,1619.938,97.68951377551564,6.023225675143332,108.48767440099712,
439,ASW_2021_05_13_440,-0.009496975,6636,-0.004005176,4238,-0.003744255,4144,0.00816239,2476,0.009793643,2277,0.01624527,534,0.3813556,5033,5033,0.3871814516484571,3226.376,440,5033.0,0.3813556,3226.376,2984,0.011170384400479613,2238.503,1701,0.01666964191566265,1619.938,97.69726947933485,5.968825388018223,108.49628738552505,
440,ASW_2021_05_13_441,-0.009367676,6636,-0.00394635,4249,-0.003691976,4144,0.008195576999999999,2476,0.009780771,2277,0.01630957,542,0.3816096,5033,5033,0.3873365614721407,3226.376,441,5033.0,0.3816096,3226.376,2984,0.01116889281055156,2238.503,1701,0.01666291299193083,1619.938,97.67356610143652,5.937251999198214,108.46996394256573,
441,ASW_2021_05_13_442,-0.009242271,6636,-0.003885852,4248,-0.003611435,4144,0.008254273000000001,2476,0.00988031,2277,0.01634301,534,0.382066,5033,5033,0.3877126513781407,3226.376,442,5033.0,0.382066,3226.376,3003,0.011160814719424459,2247.664,1701,0.016667805679862306,1619.938,97.70145406831075,5.947692404380441,108.50093452019466,
442,ASW_2021_05_13_443,-0.00905426,6636,-0.003759259,4249,-0.003481266,4144,0.008373516999999999,2476,0.01001329,2277,0.01654586,542,0.3823724,5033,5033,0.3878707795630498,3226.376,443,5033.0,0.3823724,3226.376,2984,0.011167342498800959,2238.503,1701,0.016594932063400576,1619.938,97.7204525375534,5.881917374338943,108.52203299500208,
443,ASW_2021_05_13_444,-0.008831074,6636,-0.003652751,4240,-0.003348754,4144,0.008451944,2476,0.01007967,2277,0.01643052,532,0.3827548,5033,5033,0.38812141165901504,3226.376,444,5033.0,0.3827548,3226.376,2984,0.011149883568345323,2238.503,1701,0.01668728358166189,1619.938,97.72455264446606,5.963773537392735,108.52658630933979,
444,ASW_2021_05_13_445,-0.008673864,6636,-0.0034911440000000003,4240,-0.003222356,4144,0.008586621,2476,0.01017047,2277,0.01653796,532,0.3832536,5033,5033,0.3884600599265442,3226.376,445,5033.0,0.3832536,3226.376,2984,0.011155827990407676,2238.503,1701,0.0166590509512894,1619.938,97.77559960163539,5.9466543764880475,108.5832757681625,
445,ASW_2021_05_13_446,-0.008499547,6636,-0.003425251,4240,-0.003154588,4144,0.008620375,2476,0.01024266,2277,0.01646867,513,0.383554,5032,5032,0.38865656420200334,3225.894,446,5032.0,0.383554,3225.894,2984,0.011164974810551558,2238.503,1701,0.016706927142857143,1619.938,97.80359463750729,6.010748191781548,108.61436524971614,
446,ASW_2021_05_13_447,-0.008203172,6636,-0.00326926,4238,-0.003002699,4144,0.008730369,2476,0.01035077,2277,0.01672253,513,0.3840662,5033,5033,0.38897118145120935,3226.376,447,5033.0,0.3840662,3226.376,2984,0.011119871422062355,2238.503,1701,0.016660875306122445,1619.938,97.76577960224938,5.924157757823665,108.57237031009552,
447,ASW_2021_05_13_448,-0.008072989000000001,6636,-0.003160411,4240,-0.0029128490000000003,4144,0.008779681999999999,2476,0.01038489,2277,0.01665356,532,0.3844227,5033,5033,0.38920901849332223,3226.376,448,5033.0,0.3844227,3226.376,2984,0.011186462621103122,2238.503,1701,0.016649760045845268,1619.938,97.8067436609102,5.9834150763871925,108.61786235203951,
448,ASW_2021_05_13_449,-0.008005667,6636,-0.00315257,4240,-0.002890465,4144,0.008820863,2476,0.01042412,2277,0.0167467,532,0.384822,5032,5032,0.3895787656694491,3225.894,449,5032.0,0.384822,3225.894,2984,0.01115639636690648,2238.503,1701,0.01664817511174785,1619.938,97.78974965829514,5.927372665269713,108.59898990860931,
449,ASW_2021_05_13_450,-0.013134,6636,-0.008126791999999999,4240,-0.0078934,4144,0.003975435,2476,0.005583812,2277,0.01191406,534,0.3800314,5033,5033,0.3898154190217029,3226.376,450,5033.0,0.3800314,3226.376,2974,0.011227778039568344,2233.682,1769,0.01933783759609868,1652.7220000000002,97.99715243395964,6.173707334967957,108.82931805670384,
450,ASW_2021_05_13_451,-0.008876213,6636,-0.003785257,4240,-0.003497528,4144,0.008306632,2476,0.009964822,2277,0.01639034,513,0.3845641,5032,5033,0.3900332019532554,3226.376,451,5032.0,0.3845641,3225.894,2984,0.011157839942446044,2238.503,1692,0.016638786418367343,1615.599,97.89858417617657,5.980042713959235,108.71985450587393,
451,ASW_2021_05_13_452,-0.008374517,6636,-0.0033566790000000004,4240,-0.00305905,4144,0.008737695,2476,0.01037343,2277,0.01664434,534,0.3853633,5032,5032,0.3903786299582637,3225.894,452,5032.0,0.3853633,3225.894,2974,0.01111470476618705,2233.682,1701,0.01660066550774527,1619.938,97.88641088827312,5.982558245301767,108.70633563733436,
452,ASW_2021_05_13_453,-0.008428277,6636,-0.003408526,4240,-0.003155595,4144,0.008631132,2476,0.01027574,2277,0.01665966,532,0.3855218,5032,5032,0.39058960930217024,3225.894,453,5032.0,0.3855218,3225.894,2984,0.011163370611510792,2238.503,1701,0.016583617638968484,1619.938,97.87418044179884,5.957915696826965,108.69275329217176,
453,ASW_2021_05_13_454,-0.008520281999999999,6636,-0.0034787740000000004,4240,-0.003216509,4144,0.008604013,2476,0.01026583,2277,0.01661762,534,0.3857525,5032,5032,0.3908977490984975,3225.894,454,5032.0,0.3857525,3225.894,2974,0.011143815654676259,2233.682,1701,0.016641747521514632,1619.938,97.89954942400848,5.944516177818209,108.72092644787148,
454,ASW_2021_05_13_455,-0.008572011,6636,-0.0035973990000000007,4249,-0.003362606,4144,0.008505168,2476,0.01018389,2277,0.01650756,534,0.3859719,5032,5032,0.3912011051147884,3225.894,455,5032.0,0.3859719,3225.894,2984,0.011198467990407673,2238.503,1701,0.01661125018932874,1619.938,97.8533082850255,5.95145776540125,108.66957402081918,
455,ASW_2021_05_13_456,-0.00854451,6636,-0.003557949000000001,4238,-0.0032544640000000003,4144,0.008584681,2476,0.01024322,2277,0.016437,513,0.3862804,5032,5032,0.3914894455112594,3225.894,456,5032.0,0.3862804,3225.894,2974,0.011134787758992806,2233.682,1701,0.016629571224489798,1619.938,97.92325208966957,6.006747402646358,108.74724909986601,
456,ASW_2021_05_13_457,-0.008549786,6636,-0.003541246,4249,-0.003253192,4144,0.008531699,2476,0.01023713,2277,0.01650271,534,0.386701,5032,5032,0.3918851814084625,3225.894,457,5032.0,0.386701,3225.894,2984,0.011170744446043164,2238.503,1701,0.016603386884681583,1619.938,97.93488006919621,5.948991919132188,108.76016238408806,
457,ASW_2021_05_13_458,-0.008465551,6636,-0.003572583,4240,-0.003287347,4144,0.008556128,2476,0.01019976,2277,0.01630081,534,0.3869712,5033,5033,0.39216320020534223,3226.376,458,5033.0,0.3869712,3226.376,2984,0.011184867575539569,2238.503,1701,0.016680998244406196,1619.938,97.96281300302108,6.017593606932082,108.79118289911345,
458,ASW_2021_05_13_459,-0.008463774,6636,-0.003558246,4240,-0.003294433,4144,0.008551184,2476,0.01021399,2277,0.01635635,513,0.3872613,5032,5032,0.392441072784641,3225.894,459,5032.0,0.3872613,3225.894,3003,0.011147686023381294,2247.664,1701,0.01661929142857143,1619.938,97.98710337841995,6.009299729278813,108.81815822364405,
459,ASW_2021_05_13_460,-0.00824462,6636,-0.00344005,4240,-0.003153773,4144,0.008656716,2476,0.01032478,2277,0.01647486,513,0.3878566,5032,5032,0.39288480502504175,3225.894,460,5032.0,0.3878566,3225.894,2984,0.011171773479616304,2238.503,1701,0.016701350612244897,1619.938,98.00889303792087,5.9902945285806775,108.84235641435892,
460,ASW_2021_05_13_461,-0.008067253,6636,-0.003353746,4240,-0.003037383,4144,0.00876778,2476,0.01042912,2277,0.01645958,534,0.3883225,5032,5032,0.393234300066778,3225.894,461,5032.0,0.3883225,3225.894,2984,0.011123667412470024,2238.503,1701,0.016688005748709118,1619.938,98.01803549202101,5.988712553419709,108.8525094343231,
461,ASW_2021_05_13_462,-0.008155241,6636,-0.003361467,4240,-0.003069067,4144,0.008737166999999999,2476,0.01044944,2277,0.0164983,513,0.3885789,5032,5032,0.3935249533973289,3225.894,462,5032.0,0.3885789,3225.894,2974,0.011150575812949638,2233.682,1701,0.016626492040816326,1619.938,98.07320831052331,5.989584417622828,108.91378080868195,
462,ASW_2021_05_13_463,-0.008052656,6636,-0.003283891,4240,-0.003044155,4144,0.00876082,2476,0.01045616,2277,0.01652674,513,0.3889567,5032,5032,0.3938169106494157,3225.894,463,5032.0,0.3889567,3225.894,2984,0.0111804901558753,2238.503,1701,0.01668928979591837,1619.938,98.05111121603615,6.017166030260882,108.88924120049609,
463,ASW_2021_05_13_464,-0.007998425,6636,-0.003276805,4249,-0.003009011,4144,0.008823383,2476,0.01048284,2277,0.01658343,513,0.3891778,5031,5031,0.3940014448994553,3225.4120000000007,464,5031.0,0.3891778,3225.4120000000007,2984,0.011170297786570742,2238.503,1701,0.016679590612244898,1619.938,98.06467794248437,5.998526506704834,108.90430753202676,
464,ASW_2021_05_13_465,-0.008053945,6636,-0.00328143,4240,-0.002963846,4144,0.008831979,2476,0.01051772,2277,0.01670033,513,0.3895143,5032,5032,0.3943732892153589,3225.894,465,5032.0,0.3895143,3225.894,3003,0.01117528937829736,2247.664,1701,0.016625378571428574,1619.938,98.10237955404251,5.970527914460358,108.94617651059984,
465,ASW_2021_05_13_466,-0.008026594,6636,-0.003272352,4247,-0.002966478,4144,0.0088334,2476,0.01050356,2277,0.01669249,542,0.3898632,5032,5032,0.3946977453737966,3225.894,466,5032.0,0.3898632,3225.894,3003,0.011151088912470028,2247.664,1701,0.016603406582132562,1619.938,98.1019065449441,5.93978295321742,108.9456512171977,
466,ASW_2021_05_13_467,-0.008101585,6636,-0.00334852,4248,-0.003087281,4144,0.008816186,2476,0.01050318,2277,0.01672021,532,0.3900296,5032,5032,0.39493859025125627,3225.894,467,5032.0,0.3900296,3225.894,3003,0.011154141571342924,2247.664,1701,0.01654476568481375,1619.938,98.08519821394856,5.939719296937153,108.92709602224602,
467,ASW_2021_05_13_468,-0.008734551,6636,-0.004113717,4238,-0.003813301,4144,0.008046072,2476,0.00978802,2277,0.01332673,451,0.3896858,5032,5032,0.3953295179157631,3225.894,468,5032.0,0.3896858,3225.894,3003,0.01119065419364508,2247.664,1692,0.017498104989047098,1615.599,98.17757293073532,7.167443362534184,109.02968142584105,
468,ASW_2021_05_13_469,-0.01039347,6636,-0.005659754,4238,-0.005374181,4144,0.006524617,2476,0.008217593,2277,0.01439603,534,0.3883607,5031,5031,0.3955858571643036,3225.4120000000007,469,5031.0,0.3883607,3225.4120000000007,2984,0.011193597546762591,2238.503,1769,0.017713722142857144,1652.7220000000002,98.26409125516321,6.078717867408361,109.12576309773695,
469,ASW_2021_05_13_470,-0.007747201,6636,-0.003110522,4240,-0.00281021,4144,0.008989524,2476,0.01069421,2277,0.01691314,534,0.391342,5031,5031,0.39598324532596,3225.4120000000007,470,5031.0,0.391342,3225.4120000000007,2984,0.011171789976019184,2238.503,1701,0.016595543063683302,1619.938,98.205869879628,5.938736071671108,109.06110619252622,
470,ASW_2021_05_13_471,-0.0077442,6636,-0.00311885,4238,-0.002820686,4144,0.009011271,2476,0.01069682,2277,0.01685297,542,0.3916726,5031,5031,0.3963210173686405,3225.4120000000007,471,5031.0,0.3916726,3225.4120000000007,2974,0.011148341701438849,2233.682,1701,0.01663219916426513,1619.938,98.23575506879894,5.931198805370832,109.094294756446,
471,ASW_2021_05_13_472,-0.007762164,6636,-0.003137929,4240,-0.002880963,4144,0.008916241,2476,0.01068563,2277,0.01672742,542,0.3919297,5032,5032,0.39659617412520864,3225.894,472,5032.0,0.3919297,3225.894,3003,0.011232083069544364,2247.664,1701,0.01661555536599424,1619.938,98.2074035222125,5.972355034411634,109.0628093570824,
472,ASW_2021_05_13_473,-0.008111462,6636,-0.0033376290000000004,4238,-0.0030471990000000004,4144,0.00886749,2476,0.01060962,2277,0.01695666,532,0.3920417,5031,5031,0.3969579985450376,3225.4120000000007,473,5031.0,0.3920417,3225.4120000000007,2984,0.011224244251798562,2238.503,1701,0.016537041209169052,1619.938,98.26816888869354,5.879142965196627,109.13029145458573,
473,ASW_2021_05_13_474,-0.007902036999999999,6636,-0.003169495,4240,-0.00285931,4144,0.009023658,2476,0.01076578,2277,0.01690285,534,0.3926158,5031,5031,0.39734766591903176,3225.4120000000007,474,5031.0,0.3926158,3225.4120000000007,2984,0.011197315419664268,2238.503,1701,0.016660254905335632,1619.938,98.31656385893473,5.951674677486879,109.18403578774124,
474,ASW_2021_05_13_475,-0.00624567,6636,-0.001546168,4240,-0.001226495,4144,0.01068942,2476,0.01246166,2277,0.01884857,542,0.3945374,5031,5031,0.3976350313063439,3225.4120000000007,475,5031.0,0.3945374,3225.4120000000007,2984,0.01120139763788969,2238.503,1701,0.01638918950432277,1619.938,98.33737502228531,5.782814323888504,109.2071473237313,
475,ASW_2021_05_13_476,-0.007947206,6636,-0.003158782,4238,-0.00285252,4144,0.009060613,2476,0.01078844,2277,0.01695143,542,0.3930815,5031,5031,0.397823776675563,3225.4120000000007,476,5031.0,0.3930815,3225.4120000000007,2984,0.011141377362110315,2238.503,1701,0.01659176836311239,1619.938,98.36577168020752,5.922434945688644,109.23868282083578,
476,ASW_2021_05_13_477,-0.007899523,6636,-0.00315752,4240,-0.002872786,4144,0.009068367,2476,0.01081998,2277,0.01708617,532,0.393491,5031,5031,0.3982140143126043,3225.4120000000007,477,5031.0,0.393491,3225.4120000000007,2974,0.011193717384892091,2233.682,1701,0.016542558659025788,1619.938,98.37178405515448,5.911987439628301,109.24535977673791,
477,ASW_2021_05_13_478,-0.007822464,6636,-0.003098758,4240,-0.002823682,4144,0.00913239,2476,0.01090493,2277,0.01714685,534,0.3938059,5031,5031,0.3984641118589316,3225.4120000000007,478,5031.0,0.3938059,3225.4120000000007,3003,0.011195387976019185,2247.664,1701,0.01653445567986231,1619.938,98.36374003945194,5.907410120512428,109.23642661162413,
478,ASW_2021_05_13_479,-0.007646935,6636,-0.00294647,4240,-0.002676853,4144,0.009239548,2476,0.01100505,2277,0.01718528,534,0.3944539,5031,5031,0.3989521512249583,3225.4120000000007,479,5031.0,0.3944539,3225.4120000000007,2984,0.011231357652278177,2238.503,1701,0.016551852048192768,1619.938,98.42874749345594,5.951684528872588,109.30861969797579,
479,ASW_2021_05_13_480,-0.007484315,6636,-0.00281978,4238,-0.002537393,4144,0.009321356,2476,0.01110517,2277,0.01733613,534,0.39481,5031,5031,0.3991723055442035,3225.4120000000007,480,5031.0,0.39481,3225.4120000000007,2974,0.011206665751798562,2233.682,1701,0.016558647573149742,1619.938,98.44195510106323,5.92812003307491,109.32328721528023,
480,ASW_2021_05_13_481,-0.007437391,6636,-0.0027766690000000003,4240,-0.002557971,4144,0.009405333,2476,0.01117605,2277,0.01740649,542,0.3950897,5031,5031,0.39940502972704506,3225.4120000000007,481,5031.0,0.3950897,3225.4120000000007,3003,0.01119660990647482,2247.664,1701,0.016486535740634006,1619.938,98.42421453448236,5.887409708831256,109.3035856860518,
481,ASW_2021_05_13_482,-0.006883594,6636,-0.002449744,4240,-0.002168973,4144,0.009691685,2476,0.01141937,2277,0.01754243,534,0.3958495,5031,5031,0.3997630066669449,3225.4120000000007,482,5031.0,0.3958495,3225.4120000000007,2984,0.011197663767386087,2238.503,1701,0.016546604716006885,1619.938,98.4589910471484,5.9497268493206255,109.34220623842349,
482,ASW_2021_05_13_483,-0.007068284,6636,-0.0026255590000000004,4240,-0.002303861,4144,0.00958564,2476,0.01128977,2277,0.017561700000000003,542,0.3959995,5031,5031,0.40009175160225374,3225.4120000000007,483,5031.0,0.3959995,3225.4120000000007,3003,0.011209465052158273,2247.664,1701,0.0165220415389049,1619.938,98.502072648497,5.9112069230974615,109.39004988672475,
483,ASW_2021_05_13_484,-0.0075605809999999985,6636,-0.002898986,4240,-0.00260408,4144,0.009433411,2476,0.01111231,2277,0.01735474,542,0.3958407,5031,5031,0.4002786349336394,3225.4120000000007,484,5031.0,0.3958407,3225.4120000000007,3003,0.011205491084532379,2247.664,1701,0.016480435198847263,1619.938,98.50350317153216,5.942331798463808,109.39163853335859,
484,ASW_2021_05_13_485,-0.007801393,6636,-0.0029990890000000004,4240,-0.002687773,4144,0.009372503,2476,0.01107947,2277,0.01746845,532,0.3961054,5031,5031,0.4006898906961603,3225.4120000000007,485,5031.0,0.3961054,3225.4120000000007,3003,0.011184697942446042,2247.664,1701,0.016510187404011466,1619.938,98.53348502473378,5.9113053008244805,109.42493444611685,
485,ASW_2021_05_13_486,-0.007911465,6636,-0.003064488,4240,-0.002797307,4144,0.009351402,2476,0.01100191,2277,0.01753016,542,0.3961716,5031,5031,0.4008362377525042,3225.4120000000007,486,5031.0,0.3961716,3225.4120000000007,3003,0.011163479104916062,2247.664,1701,0.016483436253602303,1619.938,98.5407669842842,5.89490272754875,109.43302132081007,
486,ASW_2021_05_13_487,-0.00787408,6636,-0.003009658,4240,-0.002704788,4144,0.00942647,2476,0.01109282,2277,0.017694099999999997,532,0.3964639,5031,5031,0.4010794669323873,3225.4120000000007,487,5031.0,0.3964639,3225.4120000000007,2974,0.011213202352517987,2233.682,1701,0.01647349015472779,1619.938,98.58607257923819,5.900944902276162,109.48333479299278,
487,ASW_2021_05_13_488,-0.00990569,6636,-0.004903116,4248,-0.004622790999999999,4144,0.007596042,2476,0.009202868,2277,0.01591805,532,0.3947652,5031,5031,0.4013086072236181,3225.4120000000007,488,5031.0,0.3947652,3225.4120000000007,3003,0.011221894589328535,2247.664,1769,0.01699822514842407,1652.7220000000002,98.67910179015163,5.992340426016195,109.58664703555937,
488,ASW_2021_05_13_489,-0.01050912,6636,-0.005183288,4240,-0.004916478,4144,0.007478111,2476,0.009209679,2277,0.015617600000000002,534,0.3954795,5031,5031,0.40242102385642736,3225.4120000000007,489,5031.0,0.3954795,3225.4120000000007,3003,0.011267945212829731,2247.664,1769,0.016996952682157198,1652.7220000000002,98.8294384088006,6.057817218142313,109.75360118963562,
489,ASW_2021_05_13_490,-0.009705849,6636,-0.004339725,4240,-0.004068465,4144,0.008351536,2476,0.009986378,2277,0.01652853,534,0.3965933,5031,5031,0.4027045625976627,3225.4120000000007,490,5031.0,0.3965933,3225.4120000000007,3003,0.01120762906414868,2247.664,1691,0.01652105773608721,1615.116,98.80936055347048,5.974881065981708,109.73130401824491,
490,ASW_2021_05_13_491,-0.009570629,6636,-0.00430261,4240,-0.003980391,4144,0.008454085,2476,0.0101229,2277,0.01663197,534,0.3968744,5031,5031,0.4029161598451586,3225.4120000000007,491,5031.0,0.3968744,3225.4120000000007,3003,0.01119925340047962,2247.664,1701,0.01648678203098107,1619.938,98.79444639529312,5.974434155147028,109.71474131592657,
491,ASW_2021_05_13_492,-0.009597163,6636,-0.004192637,4240,-0.003901946,4144,0.008566503,2476,0.01020836,2277,0.01683229,532,0.3970454,5030,5030,0.4030199967412354,3224.929,492,5030.0,0.3970454,3224.929,3003,0.011196099076139087,2247.664,1701,0.01647111370773639,1619.938,98.8294703176817,5.950147955766259,109.75363662558115,
492,ASW_2021_05_13_493,-0.009726187,6636,-0.004224299,4240,-0.003921922,4144,0.008582614,2476,0.01022431,2277,0.01687995,534,0.3973683,5031,5031,0.4034089568497496,3225.4120000000007,493,5031.0,0.3973683,3225.4120000000007,3003,0.011223029664268587,2247.664,1701,0.016532555817555937,1619.938,98.8634411245101,5.9504503201619725,109.79136241300598,
493,ASW_2021_05_13_494,-0.009593666,6636,-0.00415361,4240,-0.003837754,4144,0.008631164,2476,0.01027768,2277,0.01697339,534,0.397604,5030,5030,0.403551284557596,3224.929,494,5030.0,0.397604,3224.929,2974,0.011216200510791368,2233.682,1701,0.01649078409638554,1619.938,98.84963792778638,5.954355451040176,109.77603347283687,
494,ASW_2021_05_13_495,-0.00959545,6636,-0.00414913,4240,-0.0038048,4144,0.008668597,2476,0.01033055,2277,0.01692733,532,0.3979552,5031,5031,0.40390234298831373,3225.4120000000007,495,5031.0,0.3979552,3225.4120000000007,3003,0.011203848383093523,2247.664,1701,0.01654127554154728,1619.938,98.87067956638788,5.971807848824053,109.79940095977852,
495,ASW_2021_05_13_496,-0.009567225,6636,-0.004102905,4249,-0.003832565,4144,0.008765796999999999,2476,0.01041373,2277,0.01691049,513,0.3981473,5030,5030,0.4040380700691244,3224.929,496,5030.0,0.3981473,3224.929,3003,0.011186550730215829,2247.664,1701,0.01662573897959184,1619.938,98.86688277917177,6.012017033891082,109.7951844927354,
496,ASW_2021_05_13_497,-0.00949293,6636,-0.004069226,4240,-0.003762997,4144,0.008754724,2476,0.01042002,2277,0.016990099999999998,542,0.3983412,5031,5031,0.40420097268781296,3225.4120000000007,497,5031.0,0.3983412,3225.4120000000007,3003,0.011209005428657073,2247.664,1701,0.01648129917579251,1619.938,98.88243590904469,5.940042364839819,109.81245679581451,
497,ASW_2021_05_13_498,-0.009538864,6636,-0.004098646,4240,-0.003792514,4144,0.008762488,2484,0.01039252,2277,0.01674028,534,0.3985088,5030,5030,0.40440117397161934,3224.929,498,5030.0,0.3985088,3224.929,3003,0.011165990938554214,2247.664,1701,0.016599109294320142,1619.938,98.9016964216035,6.028336657646719,109.83384627903034,
498,ASW_2021_05_13_499,-0.00930091,6636,-0.003926887,4240,-0.003649695,4144,0.008829818,2476,0.01050186,2277,0.01691787,513,0.3988954,5031,5031,0.40459643232262105,3225.4120000000007,499,5031.0,0.3988954,3225.4120000000007,3003,0.011234699716426865,2247.664,1701,0.01656400632653061,1619.938,98.87543653043946,6.01749528720342,109.80468373729686,
